name;owner;creation;modified;modified_by;docstatus;idx;naming_series;stock_entry_type;purpose;add_to_transit;company;posting_date;titulo_ongsys;idpedido_ongsys;posting_time;set_posting_time;inspection_required;apply_putaway_rule;from_bom;use_multi_level_bom;fg_completed_qty;process_loss_percentage;process_loss_qty;last_scanned_warehouse;total_outgoing_value;total_incoming_value;value_difference;total_additional_costs;is_opening;per_transferred;total_amount;is_return;doctype;to_warehouse;from_warehouse
MAT-STE-2026-00973;Administrator;2026-01-22 17:34:18.417735;2026-01-22 17:34:18.417735;Administrator;1;7;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;036, PEDIDO ATITUDE - CARUARU INTENSIVO - HORTIFRUTI (30/12/2025);;17:34:18.409694;1;0;0;0;1;0.0;0.0;0.0;;0.0;686.37;686.37;0.0;No;0.0;686.37;0;Stock Entry;;
MAT-STE-2026-00974;Administrator;2026-01-22 17:34:22.607191;2026-01-22 17:34:22.607191;Administrator;1;7;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;PEDIDO ATITUDE - JABOATÃO BREVE - HORTIFRUTI CHEIO;;17:34:22.599084;1;0;0;0;1;0.0;0.0;0.0;;0.0;270.34;270.34;0.0;No;0.0;270.34;0;Stock Entry;;
MAT-STE-2026-00981;Administrator;2026-01-22 17:34:41.575818;2026-01-22 17:34:41.575818;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;19. Pedido ATITUDE - INTENSIVO JABOATÃO - Carnes e Frios -  30/12/2025;;17:34:41.561447;1;0;0;0;1;0.0;0.0;0.0;;0.0;175.0;175.0;0.0;No;0.0;175.0;0;Stock Entry;;
MAT-STE-2026-01013;Administrator;2026-01-22 17:35:33.885631;2026-01-22 17:35:33.885631;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;09 . Pedido ATITUDE - BREVE CABO - Secos e Cereais - 30.12.2025 (ANO NOVO);;17:35:33.878822;1;0;0;0;1;0.0;0.0;0.0;;0.0;45.0;45.0;0.0;No;0.0;45.0;0;Stock Entry;;
MAT-STE-2026-01014;Administrator;2026-01-22 17:35:35.846461;2026-01-22 17:35:35.846461;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;Pedido Atitude Breve Caruaru - Cereais p/ final de ano.;;17:35:35.838856;1;0;0;0;1;0.0;0.0;0.0;;0.0;46.0;46.0;0.0;No;0.0;46.0;0;Stock Entry;;
MAT-STE-2026-01015;Administrator;2026-01-22 17:35:37.918513;2026-01-22 17:35:37.918513;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;Pedido carnes para final de ano;;17:35:37.911878;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.57;6.57;0.0;No;0.0;6.57;0;Stock Entry;;
MAT-STE-2026-01016;Administrator;2026-01-22 17:35:38.678542;2026-01-22 17:35:38.678542;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;020. Pedido ATITUDE - Breve Cabo - Carnes e Frios . 30/12/2025 ;;17:35:38.670787;1;0;0;0;1;0.0;0.0;0.0;;0.0;153.6;153.6;0.0;No;0.0;153.6;0;Stock Entry;;
MAT-STE-2026-01017;Administrator;2026-01-22 17:35:41.122607;2026-01-22 17:35:41.122607;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;10 . Pedido ATITUDE - BREVE CABO - Secos e Cereais - 30.12.2025 ;;17:35:41.114254;1;0;0;0;1;0.0;0.0;0.0;;0.0;684.0;684.0;0.0;No;0.0;684.0;0;Stock Entry;;
MAT-STE-2026-01018;Administrator;2026-01-22 17:35:45.194894;2026-01-22 17:35:45.194894;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;18. Pedido ATITUDE - INTENSIVO CABO - Carnes e Frios - 30.12.2025 ;;17:35:45.187497;1;0;0;0;1;0.0;0.0;0.0;;0.0;170.21;170.21;0.0;No;0.0;170.21;0;Stock Entry;;
MAT-STE-2026-01019;Administrator;2026-01-22 17:35:47.831133;2026-01-22 17:35:47.831133;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;10. Pedido - ATITUDE - INTENSIVO CABO - Cereais e Secos 30.12.2025;;17:35:47.700789;1;0;0;0;1;0.0;0.0;0.0;;0.0;623.0;623.0;0.0;No;0.0;623.0;0;Stock Entry;;
MAT-STE-2026-01020;Administrator;2026-01-22 17:35:52.135339;2026-01-22 17:35:52.135339;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;019. PEDIDO ATITUDE - CARUARU INTENSIVO - CARNES E FRIOS (30/12/2025);;17:35:52.128203;1;0;0;0;1;0.0;0.0;0.0;;0.0;12.29;12.29;0.0;No;0.0;12.29;0;Stock Entry;;
MAT-STE-2026-01021;Administrator;2026-01-22 17:35:53.114277;2026-01-22 17:35:53.114277;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;010. PEDIDO ATITUDE - CARUARU INTENSIVO - CEREAIS (30/12/2025);;17:35:53.095447;1;0;0;0;1;0.0;0.0;0.0;;0.0;50.0;50.0;0.0;No;0.0;50.0;0;Stock Entry;;
MAT-STE-2026-01022;Administrator;2026-01-22 17:35:55.392568;2026-01-22 17:35:55.392568;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;09. Pedido ATITUDE - INTENSIVO JABOATÃO - Secos e Cereais - ANO NOVO 30.12.2025;;17:35:55.385138;1;0;0;0;1;0.0;0.0;0.0;;0.0;43.0;43.0;0.0;No;0.0;43.0;0;Stock Entry;;
MAT-STE-2026-01023;Administrator;2026-01-22 17:35:57.745005;2026-01-22 17:35:57.745005;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;19. Pedido ATITUDE - INTENSIVO JABOATÃO - Carnes e Frios - ANO NOVO 30.12.2025;;17:35:57.737148;1;0;0;0;1;0.0;0.0;0.0;;0.0;13.0;13.0;0.0;No;0.0;13.0;0;Stock Entry;;
MAT-STE-2026-01024;Administrator;2026-01-22 17:35:58.645230;2026-01-22 17:35:58.645230;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;11. Pedido - ATITUDE - INTENSIVO CABO - Cereais complemento 30/12/2025;;17:35:58.636718;1;0;0;0;1;0.0;0.0;0.0;;0.0;2.0;2.0;0.0;No;0.0;2.0;0;Stock Entry;;
MAT-STE-2026-01025;Administrator;2026-01-22 17:35:59.419077;2026-01-22 17:35:59.419077;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;Pedido atitude Breve Caruaru -  Carnes e Frios 23.12.2025 ( p/ 30.12.2025 ) ;;17:35:59.411704;1;0;0;0;1;0.0;0.0;0.0;;0.0;190.29;190.29;0.0;No;0.0;190.29;0;Stock Entry;;
MAT-STE-2026-01026;Administrator;2026-01-22 17:36:01.920550;2026-01-22 17:36:01.920550;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;03. Pedidos - ATITUDE - INTENSIVO CABO - Material de Expediente - 23/12/2025;;17:36:1.913571;1;0;0;0;1;0.0;0.0;0.0;;0.0;14.0;14.0;0.0;No;0.0;14.0;0;Stock Entry;;
MAT-STE-2026-01027;Administrator;2026-01-22 17:36:03.203257;2026-01-22 17:36:03.203257;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;PEDIDO ATITUDE - JABOATÃO BREVE - CARNES E FRIOS CEIA DE ANO NOVO;;17:36:3.196557;1;0;0;0;1;0.0;0.0;0.0;;0.0;7.0;7.0;0.0;No;0.0;7.0;0;Stock Entry;;
MAT-STE-2026-01028;Administrator;2026-01-22 17:36:04.155247;2026-01-22 17:36:04.155247;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;Pedido Atitude - Breve Caruaru - Cereais e Secos ;;17:36:4.146312;1;0;0;0;1;0.0;0.0;0.0;;0.0;712.63;712.63;0.0;No;0.0;712.63;0;Stock Entry;;
MAT-STE-2026-01029;Administrator;2026-01-22 17:36:09.160382;2026-01-22 17:36:09.160382;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;PEDIDO ATITUDE - JABOATÃO BREVE - CEREAIS E SECOS CEIA DE ANO NOVO;;17:36:9.151384;1;0;0;0;1;0.0;0.0;0.0;;0.0;31.0;31.0;0.0;No;0.0;31.0;0;Stock Entry;;
MAT-STE-2026-01030;Administrator;2026-01-22 17:36:10.665116;2026-01-22 17:36:10.665116;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;PEDIDO ATITUDE - JABOATÃO BREVE - CARNES E FRIOS;;17:36:10.657697;1;0;0;0;1;0.0;0.0;0.0;;0.0;145.0;145.0;0.0;No;0.0;145.0;0;Stock Entry;;
MAT-STE-2026-01031;Administrator;2026-01-22 17:36:13.180602;2026-01-22 17:36:13.180602;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;018. PEDIDO ATITUDE - CARUARU INTENSIVO - CARNES E FRIOS (30/12/2025);;17:36:13.172931;1;0;0;0;1;0.0;0.0;0.0;;0.0;207.16;207.16;0.0;No;0.0;207.16;0;Stock Entry;;
MAT-STE-2026-01032;Administrator;2026-01-22 17:36:15.389712;2026-01-22 17:36:15.389712;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;011. PEDIDO ATITUDE - CARUARU INTENSIVO - CEREAIS (30/12/2025);;17:36:15.380831;1;0;0;0;1;0.0;0.0;0.0;;0.0;757.35;757.35;0.0;No;0.0;757.35;0;Stock Entry;;
MAT-STE-2026-01033;Administrator;2026-01-22 17:36:21.138630;2026-01-22 17:36:21.138630;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;PEDIDO ATITUDE - JABOATÃO BREVE - CEREAIS E SECOS;;17:36:21.108502;1;0;0;0;1;0.0;0.0;0.0;;0.0;676.0;676.0;0.0;No;0.0;676.0;0;Stock Entry;;
MAT-STE-2026-01072;Administrator;2026-01-22 17:37:48.646773;2026-01-22 17:37:48.646773;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;019.Pedido Atitude-Breve Recife --Horti completo -17.12.2025;;17:37:48.639266;1;0;0;0;1;0.0;0.0;0.0;;0.0;80.47;80.47;0.0;No;0.0;80.47;0;Stock Entry;;
MAT-STE-2026-01075;Administrator;2026-01-22 17:37:55.366544;2026-01-22 17:37:55.366544;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;006.PEDIDO ATITUDE - BREVE RECIFE  - EXPEDIENTE -17.12.2025;;17:37:55.360639;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2026-01076;Administrator;2026-01-22 17:37:56.100129;2026-01-22 17:37:56.100129;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;09.Pedido ATITUDE-Breve Recife -Descártavel - 17.12.2025;;17:37:56.093716;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2026-01077;Administrator;2026-01-22 17:37:56.930088;2026-01-22 17:37:56.930088;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;010.Pedido Atitude -Breve Recife- limpeza e higiene -17.12.2025;;17:37:56.923107;1;0;0;0;1;0.0;0.0;0.0;;0.0;154.04;154.04;0.0;No;0.0;154.04;0;Stock Entry;;
MAT-STE-2026-01082;Administrator;2026-01-22 17:38:05.910759;2026-01-22 17:38:05.910759;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;013.PEDIDO ATITUDE-BREVE RECIFE-CARNES E FRIOS -03.12.2025 Cópia  Cópia  Cópia ;;17:38:5.903427;1;0;0;0;1;0.0;0.0;0.0;;0.0;145.95;145.95;0.0;No;0.0;145.95;0;Stock Entry;;
MAT-STE-2026-01119;Administrator;2026-01-22 17:39:36.463059;2026-01-22 17:39:36.463059;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;003 - PROGRAMA ATITUDE . BREVE CABO . MAT. ESPORTIVO E PEDAGÓGICO - 06.01.2025;;17:39:36.456261;1;0;0;0;1;0.0;0.0;0.0;;0.0;1.0;1.0;0.0;No;0.0;1.0;0;Stock Entry;;
MAT-STE-2026-01145;Administrator;2026-01-23 15:05:16.052190;2026-01-23 15:05:16.052190;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;31. PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI . 30/12/2025 ;922;15:05:16.039657;1;0;0;0;1;0.0;0.0;0.0;;0.0;887.17;887.17;0.0;No;0.0;887.17;0;Stock Entry;;
MAT-STE-2026-01168;Administrator;2026-01-27 14:05:06.092897;2026-01-27 14:05:06.092897;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;10. Pedido - ATITUDE - INTENSIVO CABO - Cereais ( Ceia de Final de Ano) 30/12/2025;976;14:05:6.076448;1;0;0;0;1;0.0;0.0;0.0;;0.0;39.0;39.0;0.0;No;0.0;39.0;0;Stock Entry;;
MAT-STE-2026-01225;Administrator;2026-01-30 10:05:18.794881;2026-01-30 10:05:18.794881;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-17;019. Pedido ATITUDE - Breve Cabo - Carnes e Frios . 30.12.2025 (ANO NOVO);977;10:05:18.787437;1;0;0;0;1;0.0;0.0;0.0;;0.0;14.92;14.92;0.0;No;0.0;14.92;0;Stock Entry;;
MAT-STE-2025-01959;julyanaalbuquerque@cdc.org.br;2025-12-18 15:05:47.651391;2025-12-18 15:05:55.038857;julyanaalbuquerque@cdc.org.br;1;0;MAT-STE-.YYYY.-;Saída de Material;Material Issue;0;CDC;2025-12-18;;;15:05:55.084537;0;0;0;0;1;0.0;0.0;0.0;;1.0;0.0;-1.0;0.0;No;0.0;1.0;0;Stock Entry;;
MAT-STE-2025-01960;aprendiz.antrec@cdc.org.br;2025-12-18 16:15:01.416774;2025-12-18 16:15:01.416774;aprendiz.antrec@cdc.org.br;0;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;;;16:15:1.451479;0;0;0;0;1;0.0;0.0;0.0;;0.0;800.0;800.0;0.0;No;0.0;800.0;0;Stock Entry;REC ATITUDE II.I - DESPESAS DIRETAS - ANT - C;
MAT-STE-2026-00017;Administrator;2026-01-08 15:04:35.876140;2026-01-08 15:04:35.876140;Administrator;1;7;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - HORTIFRUTI;936;15:04:35.867437;1;0;0;0;1;0.0;0.0;0.0;;0.0;160.79;160.79;0.0;No;0.0;160.79;0;Stock Entry;;
MAT-STE-2026-00050;Administrator;2026-01-09 13:04:47.210763;2026-01-09 13:04:47.210763;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;10. Pedido ATITUDE - ANT JABOATÃO - Secos e Cereais - 30.12.2025;998;13:04:47.180416;1;0;0;0;1;0.0;0.0;0.0;;0.0;729.0;729.0;0.0;No;0.0;729.0;0;Stock Entry;;
MAT-STE-2026-00054;Administrator;2026-01-09 14:04:43.774058;2026-01-09 14:04:43.774058;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Hortifruti  30.12.2025;1008;14:04:43.765178;1;0;0;0;1;0.0;0.0;0.0;;0.0;172.98;172.98;0.0;No;0.0;172.98;0;Stock Entry;;
MAT-STE-2026-00128;Administrator;2026-01-14 12:05:21.592241;2026-01-14 12:05:21.592241;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Carnes e frios 30.12;1055;12:05:21.584329;1;0;0;0;1;0.0;0.0;0.0;;0.0;138.16;138.16;0.0;No;0.0;138.16;0;Stock Entry;;
MAT-STE-2026-00129;Administrator;2026-01-14 12:05:22.731306;2026-01-14 12:05:22.731306;Administrator;1;9;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Hortifruti complementar 30.12;1056;12:05:22.722207;1;0;0;0;1;0.0;0.0;0.0;;0.0;155.14;155.14;0.0;No;0.0;155.14;0;Stock Entry;;
MAT-STE-2026-00131;Administrator;2026-01-14 13:05:16.847710;2026-01-14 13:05:16.847710;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Expediente 30.12;1063;13:05:16.835438;1;0;0;0;1;0.0;0.0;0.0;;0.0;10.0;10.0;0.0;No;0.0;10.0;0;Stock Entry;;
MAT-STE-2026-00132;Administrator;2026-01-14 13:05:17.254463;2026-01-14 13:05:17.254463;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Descartáveis / 30.12;1064;13:05:17.245449;1;0;0;0;1;0.0;0.0;0.0;;0.0;41.0;41.0;0.0;No;0.0;41.0;0;Stock Entry;;
MAT-STE-2026-00133;Administrator;2026-01-14 13:05:18.184610;2026-01-14 13:05:18.184610;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Limpeza e higiene / 30.12;1065;13:05:18.175667;1;0;0;0;1;0.0;0.0;0.0;;0.0;141.42;141.42;0.0;No;0.0;141.42;0;Stock Entry;;
MAT-STE-2026-00191;Administrator;2026-01-19 10:05:08.300157;2026-01-19 10:05:08.300157;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;32 - PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI - 1ª SEMANA DE JANEIRO 06/12/2025;935;10:05:8.290965;1;0;0;0;1;0.0;0.0;0.0;;0.0;88.07;88.07;0.0;No;0.0;88.07;0;Stock Entry;;
MAT-STE-2026-00223;Administrator;2026-01-19 15:06:04.935184;2026-01-19 15:06:04.935184;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - CARNES E FRIOS;1083;15:06:4.926324;1;0;0;0;1;0.0;0.0;0.0;;0.0;136.0;136.0;0.0;No;0.0;136.0;0;Stock Entry;;
MAT-STE-2026-00225;Administrator;2026-01-19 16:05:17.960316;2026-01-19 16:05:17.960316;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE LIMPEZA E HIGIENE;1084;16:05:17.953925;1;0;0;0;1;0.0;0.0;0.0;;0.0;220.86;220.86;0.0;No;0.0;220.86;0;Stock Entry;;
MAT-STE-2026-00226;Administrator;2026-01-19 16:05:18.938934;2026-01-19 16:05:18.938934;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - DESCARTAVEIS;1085;16:05:18.932637;1;0;0;0;1;0.0;0.0;0.0;;0.0;51.0;51.0;0.0;No;0.0;51.0;0;Stock Entry;;
MAT-STE-2026-00227;Administrator;2026-01-19 16:05:19.489534;2026-01-19 16:05:19.489534;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE EXPEDIENTE;1086;16:05:19.483314;1;0;0;0;1;0.0;0.0;0.0;;0.0;12.0;12.0;0.0;No;0.0;12.0;0;Stock Entry;;
MAT-STE-2026-00975;Administrator;2026-01-22 17:34:26.558574;2026-01-22 17:34:26.558574;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;32 - PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI - 1ª SEMANA DE JANEIRO 06/12/2025;;17:34:26.550745;1;0;0;0;1;0.0;0.0;0.0;;0.0;88.52;88.52;0.0;No;0.0;88.52;0;Stock Entry;;
MAT-STE-2026-00976;Administrator;2026-01-22 17:34:29.573577;2026-01-22 17:34:29.573577;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - HORTIFRUTI;;17:34:29.558654;1;0;0;0;1;0.0;0.0;0.0;;0.0;160.79;160.79;0.0;No;0.0;160.79;0;Stock Entry;;
MAT-STE-2026-01034;Administrator;2026-01-22 17:36:26.651789;2026-01-22 17:36:26.651789;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;10. Pedido ATITUDE - ANT JABOATÃO - Secos e Cereais - 30.12.2025;;17:36:26.64348;1;0;0;0;1;0.0;0.0;0.0;;0.0;729.0;729.0;0.0;No;0.0;729.0;0;Stock Entry;;
MAT-STE-2026-01043;Administrator;2026-01-22 17:36:46.397403;2026-01-22 17:36:46.397403;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Hortifruti  30.12.2025;;17:36:46.388566;1;0;0;0;1;0.0;0.0;0.0;;0.0;172.98;172.98;0.0;No;0.0;172.98;0;Stock Entry;;
MAT-STE-2026-01070;Administrator;2026-01-22 17:37:42.617106;2026-01-22 17:37:42.617106;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Carnes e frios 30.12;;17:37:42.609908;1;0;0;0;1;0.0;0.0;0.0;;0.0;138.16;138.16;0.0;No;0.0;138.16;0;Stock Entry;;
MAT-STE-2026-01071;Administrator;2026-01-22 17:37:44.898614;2026-01-22 17:37:44.898614;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Hortifruti complementar 30.12;;17:37:44.888899;1;0;0;0;1;0.0;0.0;0.0;;0.0;155.14;155.14;0.0;No;0.0;155.14;0;Stock Entry;;
MAT-STE-2026-01078;Administrator;2026-01-22 17:37:58.650729;2026-01-22 17:37:58.650729;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Expediente 30.12;;17:37:58.643875;1;0;0;0;1;0.0;0.0;0.0;;0.0;10.0;10.0;0.0;No;0.0;10.0;0;Stock Entry;;
MAT-STE-2026-01079;Administrator;2026-01-22 17:37:59.378639;2026-01-22 17:37:59.378639;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Descartáveis / 30.12;;17:37:59.370784;1;0;0;0;1;0.0;0.0;0.0;;0.0;41.0;41.0;0.0;No;0.0;41.0;0;Stock Entry;;
MAT-STE-2026-01080;Administrator;2026-01-22 17:38:00.929411;2026-01-22 17:38:00.929411;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;Pedido Atitude - Breve Caruaru - Limpeza e higiene / 30.12;;17:38:0.921045;1;0;0;0;1;0.0;0.0;0.0;;0.0;139.97;139.97;0.0;No;0.0;139.97;0;Stock Entry;;
MAT-STE-2026-01098;Administrator;2026-01-22 17:38:51.898633;2026-01-22 17:38:51.898633;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - CARNES E FRIOS;;17:38:51.890459;1;0;0;0;1;0.0;0.0;0.0;;0.0;130.87;130.87;0.0;No;0.0;130.87;0;Stock Entry;;
MAT-STE-2026-01099;Administrator;2026-01-22 17:38:54.375828;2026-01-22 17:38:54.375828;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE LIMPEZA E HIGIENE;;17:38:54.368572;1;0;0;0;1;0.0;0.0;0.0;;0.0;220.87;220.87;0.0;No;0.0;220.87;0;Stock Entry;;
MAT-STE-2026-01100;Administrator;2026-01-22 17:38:57.111453;2026-01-22 17:38:57.111453;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - DESCARTAVEIS;;17:38:57.103381;1;0;0;0;1;0.0;0.0;0.0;;0.0;51.0;51.0;0.0;No;0.0;51.0;0;Stock Entry;;
MAT-STE-2026-01101;Administrator;2026-01-22 17:38:58.356122;2026-01-22 17:38:58.356122;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-18;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE EXPEDIENTE;;17:38:58.225386;1;0;0;0;1;0.0;0.0;0.0;;0.0;12.0;12.0;0.0;No;0.0;12.0;0;Stock Entry;;
MAT-STE-2025-01964;Administrator;2025-12-19 10:04:36.139021;2025-12-19 10:04:36.139021;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-19; PEDIDO ATITUDE - CARUARU INTENSIVO - CEREAIS (COMPLEMENTO);879;10:04:36.132334;1;0;0;0;1;0.0;0.0;0.0;;0.0;20.0;20.0;0.0;No;0.0;20.0;0;Stock Entry;;
MAT-STE-2026-00044;Administrator;2026-01-09 12:04:46.998496;2026-01-09 12:04:46.998496;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-19;24. Pedido ATITUDE - INTENSIVO JABOATÃO – Higiene e Limpeza - 06.01.2025;963;12:04:46.991139;1;0;0;0;1;0.0;0.0;0.0;;0.0;189.99;189.99;0.0;No;0.0;189.99;0;Stock Entry;;
MAT-STE-2026-00045;Administrator;2026-01-09 12:04:48.267750;2026-01-09 12:04:48.267750;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-12-19;25. Pedido ATITUDE - INTENSIVO JABOATÃO – Descartáveis - 06.01.2025;965;12:04:48.260825;1;0;0;0;1;0.0;0.0;0.0;;0.0;19.0;19.0;0.0;No;0.0;19.0;0;Stock Entry;;
